timestamp,open,close,high,low,volume,datetime
1787032980000,90321000.0,90297000.0,90321000.0,90292000.0,0.34661585,2026-08-18 06:03:00
1787033160000,90297000.0,90298000.0,90301000.0,90280000.0,0.21373732,2026-08-18 06:06:00
1787033340000,90290000.0,90403000.0,90404000.0,90280000.0,2.67326871,2026-08-18 06:09:00
1787033520000,90404000.0,90357000.0,90422000.0,90353000.0,0.14724797,2026-08-18 06:12:00
1787033700000,90357000.0,90383000.0,90383000.0,90357000.0,0.12293085,2026-08-18 06:15:00
1787033880000,90383000.0,90417000.0,90421000.0,90376000.0,0.54681562,2026-08-18 06:18:00
1787034060000,90417000.0,90470000.0,90471000.0,90406000.0,1.62419399,2026-08-18 06:21:00
1787034240000,90471000.0,90482000.0,90483000.0,90430000.0,0.29224949,2026-08-18 06:24:00
1787034420000,90483000.0,90436000.0,90490000.0,90436000.0,0.4611813,2026-08-18 06:27:00
1787034600000,90489000.0,90520000.0,90521000.0,90441000.0,0.91735225,2026-08-18 06:30:00
1787034780000,90515000.0,90499000.0,90522000.0,90499000.0,0.26866959,2026-08-18 06:33:00
1787034960000,90499000.0,90533000.0,90543000.0,90499000.0,0.45561973,2026-08-18 06:36:00
1787035140000,90534000.0,90560000.0,90560000.0,90521000.0,0.84333454,2026-08-18 06:39:00
1787035320000,90560000.0,90578000.0,90580000.0,90535000.0,0.67855638,2026-08-18 06:42:00
1787035500000,90578000.0,90507000.0,90578000.0,90490000.0,0.68957207,2026-08-18 06:45:00
1787035680000,90490000.0,90443000.0,90498000.0,90425000.0,0.33619989,2026-08-18 06:48:00
1787035860000,90443000.0,90449000.0,90450000.0,90400000.0,0.09737295,2026-08-18 06:51:00
1787036040000,90443000.0,90412000.0,90444000.0,90393000.0,0.24611252,2026-08-18 06:54:00
1787036220000,90426000.0,90428000.0,90450000.0,90402000.0,0.05476328,2026-08-18 06:57:00
1787036400000,90436000.0,90446000.0,90450000.0,90431000.0,0.02527692,2026-08-18 07:00:00
1787036580000,90446000.0,90398000.0,90446000.0,90387000.0,0.18098582,2026-08-18 07:03:00
1787036760000,90398000.0,90414000.0,90450000.0,90398000.0,0.13872356,2026-08-18 07:06:00
1787036940000,90450000.0,90450000.0,90452000.0,90415000.0,0.11518295,2026-08-18 07:09:00
1787037120000,90450000.0,90453000.0,90463000.0,90425000.0,0.1407466,2026-08-18 07:12:00
1787037300000,90457000.0,90452000.0,90480000.0,90433000.0,0.61166118,2026-08-18 07:15:00
1787037480000,90452000.0,90447000.0,90452000.0,90414000.0,0.26441029,2026-08-18 07:18:00
1787037660000,90447000.0,90413000.0,90461000.0,90411000.0,0.40707027,2026-08-18 07:21:00
1787037840000,90460000.0,90464000.0,90464000.0,90417000.0,0.00615164,2026-08-18 07:24:00
